[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.0, 0.0, 1.0000017881393433, 0.0], [0.0, 1.0000001192092896, 0.0, 0.0], [-1.0000017881393433, 0.0, 0.0, 0.0], [6876.22265625, -43.174415588378906, 6758.4287109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-0.6948564052581787, 0.0, 182.0224151611328, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3110.045654296875, -42.61252212524414, 7238.8525390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4952.46337890625, 252.6001739501953, 3333.930908203125, 0.0]]
[[0.034899525344371796, 0.0, -0.9993916153907776, 0.0], [0.0, 1.0, 0.0, 0.0], [0.9993916153907776, 0.0, 0.034899525344371796, 0.0], [4105.17431640625, -42.612430572509766, 7286.26025390625, 0.0]]
[[-0.13917303085327148, 0.0, -0.9902680516242981, 0.0], [0.0, 1.0, 0.0, 0.0], [0.9902680516242981, 0.0, -0.13917303085327148, 0.0], [7517.048828125, 262.55084228515625, 3910.22412109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3758.833251953125, -12.745377540588379, 6827.94482421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3556.630859375, -7.876528263092041, 6528.30126953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4137.33984375, -42.6008415222168, 10125.861328125, 0.0]]
[[0.0, 0.0, -1.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [1.0, 0.0, 0.0, -107374176.0], [-36802.08203125, -429.239990234375, -225.72000122070312, -107374176.0]]
[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [-36751.68359375, 525.5858764648438, 418.31329345703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4772.91650390625, -44.8348388671875, 6977.45654296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1375.537841796875, -0.2358410656452179, 406.3398742675781, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1843.320068359375, -0.23999999463558197, 606.8399658203125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [862.700927734375, -0.2359619140625, -818.7899780273438, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-495.96990966796875, 0.0, -93.45311737060547, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4007.542236328125, -43.410282135009766, 6196.33349609375, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4077.357666015625, -43.23408508300781, 6192.404296875, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4754.35205078125, -45.68272399902344, 7116.98876953125, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4790.35205078125, -45.68272399902344, 7153.2158203125, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4787.48486328125, -46.7075309753418, 7260.98681640625, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4111.9716796875, -42.6124153137207, 6928.3857421875, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [4277.08203125, -43.294891357421875, 7097.22509765625, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [3935.343505859375, -43.34434509277344, 6201.576171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [32.98823165893555, -175.55381774902344, 11.266349792480469, 0.0]]
[[-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [-47717.0390625, -216.72000122070312, -49788.00390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-47718.62109375, -216.72467041015625, -49804.109375, 0.0]]
[[-0.08715586364269257, 0.0, -0.9961948990821838, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [0.9961948990821838, 0.0, -0.08715586364269257, 0.0], [3504.868896484375, -42.612403869628906, 6368.93798828125, 0.0]]
[[0.6427878737449646, 0.0, -0.7660446166992188, 0.0], [0.0, 0.9999994039535522, 0.0, 0.0], [0.7660446166992188, 0.0, 0.6427878737449646, 0.0], [-50490.4921875, -563.1348266601562, -49798.4609375, 0.0]]
[[0.15643438696861267, 0.0, -0.9876888990402222, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [0.9876888990402222, 0.0, 0.15643438696861267, 0.0], [-50520.0390625, -525.833740234375, -49764.76953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4124.220703125, -43.28960037231445, 6156.70361328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-50971.56640625, -581.0565795898438, -50221.47265625, 0.0]]
[[-0.981628954410553, 0.0, -0.19080932438373566, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [0.19080932438373566, 0.0, -0.981628954410553, 0.0], [5068.7705078125, -35.49533462524414, 6535.83984375, 0.0]]
[[0.0871557891368866, 0.0, 0.9961951375007629, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [-0.9961951375007629, 0.0, 0.0871557891368866, 0.0], [3920.615966796875, -50.3945426940918, 6430.35400390625, 0.0]]
[[-0.9986295104026794, 0.0, 0.0523359552025795, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [-0.0523359552025795, 0.0, -0.9986295104026794, 0.0], [5420.54150390625, -37.86882019042969, 6555.31201171875, 0.0]]
[[-0.9975655674934387, 0.0, -0.06975682079792023, 0.0], [0.0, 0.999998152256012, 0.0, 0.0], [0.069756880402565, 0.0, -0.9975664615631104, 0.0], [5385.86669921875, -42.60081481933594, 6215.25146484375, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [6010.59033203125, 262.99078369140625, 4033.02294921875, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [6153.36474609375, 262.9908752441406, 4037.350830078125, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [3951.752197265625, 262.2191467285156, 4672.412109375, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [3987.752197265625, 262.2191467285156, 4708.412109375, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [3972.438232421875, 263.0810546875, 4270.10302734375, 0.0]]
[[-0.12186958640813828, 0.0, 0.9925482273101807, 0.0], [0.0, 0.9999970197677612, 0.0, 0.0], [-0.9925477504730225, 0.0, -0.1218695417046547, 0.0], [3970.481689453125, 263.2325744628906, 4204.8125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4690.62548828125, 83.55265808105469, 4823.49169921875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4712.46875, -763.8350219726562, 23507.349609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [7118.6142578125, -520.0625, 22435.306640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [7688.08642578125, -449.67327880859375, 21193.384765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [8479.0908203125, -628.5491943359375, 20568.259765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-49120.9765625, -422.7034606933594, -51471.9140625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-50635.68359375, -572.9228515625, -49775.640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4500.16455078125, 8.994364738464355, 7105.435546875, 0.0]]
[[0.9975653886795044, 0.0, 0.06975656002759933, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [-0.06975656002759933, 0.0, 0.9975653886795044, 0.0], [4476.6142578125, -44.6572380065918, 6983.41748046875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4528.8173828125, -44.68398666381836, 6989.14208984375, 0.0]]
[[0.9961945414543152, 0.0, 0.08715569972991943, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.08715569972991943, 0.0, 0.9961945414543152, 0.0], [4529.95263671875, -13.530498504638672, 6984.9912109375, 0.0]]
[[0.9925463199615479, 0.0, -0.121869295835495, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.121869295835495, 0.0, 0.9925463199615479, 0.0], [4475.97216796875, -13.503713607788086, 6984.08251953125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4497.92822265625, -45.252357482910156, 7079.3359375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [7219.0673828125, -290.95794677734375, 18039.833984375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[0.0, 0.0, -1.0000008344650269, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [1.0000008344650269, 0.0, 0.0, 0.0], [5460.27294921875, -43.80941390991211, 6827.205078125, 0.0]]
[[0.0, 0.0, -1.0000026226043701, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [1.0000026226043701, 0.0, 0.0, 0.0], [-12342.13671875, 1.1118576526641846, 9429.6279296875, 0.0]]
[[-1.0000030994415283, 0.0, 0.0, 0.0], [0.0, 0.9999982118606567, 0.0, 0.0], [0.0, 0.0, -1.0000030994415283, 0.0], [-54148.82421875, -126.8524398803711, -46732.96875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [50717.890625, 95.9880142211914, -10669.91015625, 0.0]]
[[0.9986294507980347, 0.0, -0.0523359477519989, 0.0], [0.0, 0.9999997019767761, 0.0, 0.0], [0.0523359477519989, 0.0, 0.9986294507980347, 0.0], [4528.11572265625, 17.62300682067871, 6982.109375, 0.0]]
[[0.9902682900428772, 0.0, 0.13917313516139984, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [-0.13917313516139984, 0.0, 0.9902682900428772, 0.0], [4473.7373046875, 17.649803161621094, 6977.4892578125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4499.5830078125, -53.328800201416016, 7105.63427734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12315.37109375, 1.0731654167175293, 8655.228515625, 0.0]]
[[0.0, 0.0, -1.000000238418579, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [1.000000238418579, 0.0, 0.0, 0.0], [4425.90869140625, -44.76000213623047, 7123.58251953125, 0.0]]
[[0.0, 0.0, -1.000000238418579, 0.0], [0.0, 0.9999991059303284, 0.0, 0.0], [1.000000238418579, 0.0, 0.0, 0.0], [4580.267578125, -44.76000213623047, 7111.669921875, 0.0]]
[[0.3255687355995178, 0.0, 0.9455205798149109, 0.0], [0.0, 0.9999987483024597, 0.0, 0.0], [-0.9455205798149109, 0.0, 0.3255687355995178, 0.0], [4733.03564453125, 620.25634765625, 5089.83544921875, 0.0]]
[[0.0, 0.0, -1.0000008344650269, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [1.0000008344650269, 0.0, 0.0, 0.0], [3905.789794921875, -50.39460754394531, 6631.55517578125, 0.0]]
[[-0.9876894354820251, 0.0, 0.15643459558486938, 0.0], [0.0, 0.9999997019767761, 0.0, 0.0], [-0.15643459558486938, 0.0, -0.9876894354820251, 0.0], [5444.85302734375, -42.57782745361328, 6264.103515625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [50741.890625, 95.9880142211914, -10645.91015625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [940.9200439453125, 0.0, -78.83999633789062, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5663.27001953125, 995.3977661132812, -11352.1171875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3826.727294921875, -50.359840393066406, 6433.884765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3646.57666015625, -50.359840393066406, 6434.37939453125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3738.17138671875, -48.09038543701172, 6434.27392578125, 0.0]]
[[0.12186960875988007, 0.0, 0.9925470352172852, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.9925470352172852, 0.0, 0.12186960875988007, 0.0], [6137.25146484375, 747.4405517578125, 3047.001708984375, 0.0]]
[[0.12186914682388306, 0.0, 0.9925462007522583, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.9925462007522583, 0.0, 0.12186914682388306, 0.0], [5442.302734375, 353.6399841308594, 6367.80029296875, 0.0]]
[[0.12186914682388306, 0.0, 0.9925462007522583, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.9925462007522583, 0.0, 0.12186914682388306, -107374176.0], [-10974.3603515625, 0.9599999785423279, 8346.83984375, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [478.2480773925781, -0.23611879348754883, -2500.09716796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-157.07850646972656, 14.645573616027832, -11810.671875, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [-35.040000915527344, 22.440000534057617, -11611.919921875, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [198.92713928222656, 12.230321884155273, -11802.6142578125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-124.85189056396484, 12.230355262756348, -11816.265625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-100.49141693115234, 12.230377197265625, -11807.6767578125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-38.815914154052734, 32.45648193359375, -11810.1416015625, 0.0]]
[[0.03489956632256508, 0.0, 0.9993928074836731, 0.0], [0.0, 0.9999967813491821, 0.0, 0.0], [-0.9993922710418701, 0.0, 0.03489954397082329, 0.0], [-53936.3359375, -126.85157775878906, -46262.7421875, 0.0]]
[[0.12186914682388306, 0.0, 0.9925462007522583, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.9925462007522583, 0.0, 0.12186914682388306, 0.0], [-12377.490234375, 524.875732421875, 9234.888671875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-209.1609344482422, 12.230355262756348, -11826.6796875, 0.0]]
[[0.9743731617927551, 0.0, 0.22495123744010925, 0.0], [0.0, 0.9999966621398926, 0.0, 0.0], [-0.2249513566493988, 0.0, 0.9743722677230835, 0.0], [-11675.546875, 0.8579394221305847, 6149.970703125, 0.0]]
[[0.2756377160549164, 0.0, 0.9612623453140259, 0.0], [0.0, 0.9999997019767761, 0.0, 0.0], [-0.9612623453140259, 0.0, 0.2756377160549164, 0.0], [6125.01806640625, -248.31683349609375, 17856.412109375, 0.0]]
[[0.9743731617927551, 0.0, 0.22495123744010925, 0.0], [0.0, 0.9999966621398926, 0.0, 0.0], [-0.2249513566493988, 0.0, 0.9743722677230835, 0.0], [-11760.45703125, 1.449028730392456, 8076.5634765625, 0.0]]
[[0.9743731617927551, 0.0, 0.22495123744010925, 0.0], [0.0, 0.9999966621398926, 0.0, 0.0], [-0.2249513566493988, 0.0, 0.9743722677230835, 0.0], [-11763.6171875, 1.5742887258529663, 7998.70751953125, 0.0]]
[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [151.3623046875, 0.040315091609954834, -11840.0947265625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-182.29180908203125, -0.8009073138237, -12186.673828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [154.51507568359375, -0.15689131617546082, -12185.9619140625, 0.0]]
[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [-177.25831604003906, 1.1787272691726685, -11836.2548828125, 0.0]]
[[0.0, 0.0, 1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [150.60000610351562, -0.44553327560424805, -11839.6796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-182.28439331054688, -0.6905200481414795, -12186.83984375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [155.27999877929688, 0.10971924662590027, -12186.4794921875, 0.0]]
[[0.0, 0.0, -1.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [-178.79998779296875, -0.0026272982358932495, -11836.19921875, 0.0]]
[[0.8987970948219299, 0.0, 0.4383719861507416, 0.0], [0.0, 0.9999964833259583, 0.0, 0.0], [-0.4383719265460968, 0.0, 0.8987962007522583, 0.0], [-12590.765625, 1.0187662839889526, 7746.12451171875, 0.0]]
[[-0.8987974524497986, 0.0, -0.43837273120880127, 0.0], [0.0, 0.9999966621398926, 0.0, 0.0], [0.43837252259254456, 0.0, -0.8987972736358643, 0.0], [-12597.322265625, 1.007576823234558, 7782.955078125, 0.0]]
[[0.9743731617927551, 0.0, 0.22495123744010925, 0.0], [0.0, 0.9999966621398926, 0.0, 0.0], [-0.2249513566493988, 0.0, 0.9743722677230835, 0.0], [-12619.693359375, 0.9895470142364502, 7464.724609375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5352.576171875, -594.5840454101562, 20680.3671875, 0.0]]
[[0.45399075746536255, 0.0, 0.8910070061683655, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [-0.8910070061683655, 0.0, 0.45399075746536255, 0.0], [5906.9375, -260.3922424316406, 17860.501953125, 0.0]]
[[0.45399075746536255, 0.0, 0.8910070061683655, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [-0.8910070061683655, 0.0, 0.45399075746536255, 0.0], [6029.86279296875, -252.40374755859375, 17978.265625, 0.0]]
[[0.45399075746536255, 0.0, 0.8910070061683655, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [-0.8910070061683655, 0.0, 0.45399075746536255, 0.0], [6060.52587890625, -251.97987365722656, 17870.37109375, 0.0]]
[[0.848048746585846, 0.0, 0.5299195051193237, 0.0], [0.0, 0.9999991655349731, 0.0, 0.0], [-0.5299195051193237, 0.0, 0.848048746585846, 0.0], [6079.46240234375, -248.03106689453125, 17710.65625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-50453.26171875, -529.91259765625, -48197.90234375, 0.0]]
[[1.0000005960464478, 0.0, 0.0, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.0, 0.0, 1.0000005960464478, 0.0], [-54782.53125, -126.85145568847656, -46123.83203125, 0.0]]
[[1.0000005960464478, 0.0, 0.0, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.0, 0.0, 1.0000005960464478, 0.0], [-11672.94140625, 1.2850897312164307, 9490.0625, 0.0]]
[[0.0, 0.0, 1.0000005960464478, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-1.0000005960464478, 0.0, 0.0, 0.0], [-12323.7646484375, 1.2850897312164307, 8700.1884765625, 0.0]]
[[0.0, 0.0, 1.0000005960464478, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-1.0000005960464478, 0.0, 0.0, 0.0], [-12303.1455078125, 1.2850897312164307, 8048.0380859375, 0.0]]
[[1.0000009536743164, 0.0, 0.0, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.0, 0.0, 1.0000009536743164, 0.0], [-12563.734375, 0.8913333415985107, 7138.5791015625, 0.0]]
[[1.0000009536743164, 0.0, 0.0, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.0, 0.0, 1.0000009536743164, 0.0], [6661.3671875, -43.59630584716797, 6763.52734375, 0.0]]
[[1.0000009536743164, 0.0, 0.0, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.0, 0.0, 1.0000009536743164, 0.0], [4882.2822265625, -43.59630584716797, 6784.6708984375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1665.51513671875, -71.70591735839844, 207.33609008789062, 0.0]]
[[1.0000009536743164, 0.0, 0.0, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.0, 0.0, 1.0000009536743164, 0.0], [4788.31982421875, -43.59630584716797, 6785.35888671875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [11276.40625, 1052.3665771484375, -7274.13037109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3925.625, -0.23676294088363647, 515.251220703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [6585.19873046875, -225.7542724609375, 6295.990234375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [50741.890625, 95.9880142211914, -10645.91015625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [44.63556671142578, 0.10971924662590027, -12162.9912109375, 0.0]]
[[0.017452431842684746, 0.0, -0.9998483657836914, 0.0], [0.0, 0.9999988675117493, 0.0, 0.0], [0.9998483657836914, 0.0, 0.017452431842684746, 0.0], [-125.72792053222656, 0.10971920192241669, -12072.10546875, 0.0]]
[[-0.9993931651115417, 0.0, 0.034899573773145676, 0.0], [0.0, 0.9999983310699463, 0.0, 0.0], [-0.034899573773145676, 0.0, -0.9993931651115417, 0.0], [-11.415581703186035, 0.10972098261117935, -11895.494140625, 0.0]]
[[0.0348995104432106, 0.0, -0.9993913769721985, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [0.9993913769721985, 0.0, 0.0348995104432106, 0.0], [-180.84347534179688, 0.10971647500991821, -11895.482421875, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [5276.64013671875, 59.63999938964844, 6551.8798828125, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [4607.673828125, -39.00524139404297, 6950.78271484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-12111.8759765625, -35.29328155517578, 7041.88720703125, 0.0]]
